applicable_date,ROI-DA,load_forecast_ni,load_forecast_roi,aggregated_forecast,load_forecast_ni_four_day_aggregate_wind,load_forecast_roi_four_day_aggregate_wind,aggregated_forecast_four_day_aggregate_wind,total_pn,net_interconnector_schedule,tso_demand_forecast,tso_renewable_forecast,calculated_imbalance
27/10/2019 09:00,40.35,822,3299,4121,193.284,347.28,540.564,3736.79,-15,4165,559.503,-116.292
27/10/2019 10:00,41.12,965,3498,4463,211.878,315.48,527.358,3742.9,133,4502,554.493,71.608
27/10/2019 11:00,42.58,920,3609,4529,224.292,324.48,-100000,3805.63,312,4545,550.239,-122.868
27/10/2019 12:00,39.14,933,3444,4377,237.009,330.94,567.949,3644.21,367,4635,556.819,66.972
27/10/2019 13:00,37.95,962,3627,4589,223.972,330.83,554.802,3582.96,266,4637,528.461,259.58
27/10/2019 14:00,42.7,964,3462,4426,293.131,327.65,620.781,3610.78,0,4464,471.063,382.158
27/10/2019 15:00,42.22,893,3349,4242,201.68,237.18,-100000,3612.1,0,4306,458.243,235.658
27/10/2019 16:00,50.88,997,3423,4420,123.505,162.35,285.855,3792.48,544,4420,419.091,-335.569
27/10/2019 17:00,79.44,1009,3694,4703,99.94,150.31,-100000,3937.18,163,4788,335.94,351.881
27/10/2019 18:00,74.11,1061,3603,4664,108.307,174.29,282.597,4114.38,685,5295,355.82,139.801
27/10/2019 19:00,54.67,1147,3935,5082,56.74,219.84,276.58,4007.84,679,5039,350.291,1.87
27/10/2019 20:00,38.84,1103,3721,4824,89.658,269.69,359.348,3760.12,223,4780,389.285,407.596
27/10/2019 21:00,42.96,1009,3500,4509,70.017,248.06,318.077,3765.55,348,4509,383.154,12.297
27/10/2019 22:00,34.51,912,3184,4096,88.196,-100000,-100000,3146.89,378,4159,425.975,208.136
27/10/2019 23:00,33.99,860,3163,4023,77.107,461.69,-100000,3004.23,165,3990,0,820.771
28/10/2019 00:00,36.65,703,2846,3549,34.319,410.43,444.749,2536.09,255,3549,573.539,184.372
28/10/2019 01:00,33,668,2674,3342,48.169,450.47,-100000,2451.9,158,3342,645.913,86.188
28/10/2019 02:00,30,654,2526,3180,56.04,562.73,618.77,2579.15,49,3180,714.429,-162.578
28/10/2019 03:00,28.11,618,2585,3203,67.708,485.09,552.798,2354.94,-108,3093,691.993,154.068
28/10/2019 04:00,31.43,615,2418,3033,98.21,738.11,836.32,2352.49,-199,2418,928.813,-664.3
28/10/2019 05:00,38.59,627,2533,3160,108.431,684.31,-100000,2532.79,-197,3052,893.576,-177.365
28/10/2019 06:00,49.67,702,2503,3205,57.987,586.34,644.327,2734.93,-431,3189,925.132,-40.062
28/10/2019 07:00,51.67,923,2767,3690,110.985,879.02,990.005,2809.44,-304,3540,1001.11,33.455
28/10/2019 08:00,53.09,1149,2940,4089,114.273,965.04,1079.31,3177.98,-312,3866,1062.88,-62.861
28/10/2019 09:00,56.78,1158,3222,4380,118.099,821.65,939.749,3124.72,-15,4243,1103.66,29.62
28/10/2019 10:00,51.12,1197,3862,5059,90.467,899.78,990.247,3190.59,294,4504,1217.09,-197.685
28/10/2019 11:00,52.3,1193,3594,4787,155.534,1030.77,1186.3,3168.07,326,4640,1128,17.928
28/10/2019 12:00,50.92,1170,3645,4815,113.185,945.76,1058.94,3174.03,188,4658,1201.93,94.045
28/10/2019 13:00,50.55,1164,3495,4659,177.796,1112.74,-100000,3096.74,0,4772,1405.75,269.517
28/10/2019 14:00,49.67,1112,3549,4661,146.628,952.89,1099.52,3156.75,-142,4520,1265.35,239.899
28/10/2019 15:00,53.66,1105,3551,4656,156.194,1286.85,-100000,3315.48,0,4539,1348.28,-124.759
28/10/2019 16:00,60.17,1153,3610,4763,93.457,900.24,993.697,3418.66,-227,4664,1536.56,-64.217
28/10/2019 17:00,78.92,1242,3926,5168,117.209,1104.47,-100000,3666.66,-197,5139,1399.84,269.5
28/10/2019 18:00,71.57,1290,4280,5570,103.377,1077.88,1181.26,3523.05,-178,5605,1690.91,569.044
28/10/2019 19:00,56.59,1334,4021,5355,109.137,1173.95,-100000,3675.88,-161,5183,1631.48,36.64
28/10/2019 20:00,44.34,1222,3749,4971,143.835,1402.88,-100000,3401.4,-549,4971,1723.77,394.834
28/10/2019 21:00,39.15,1128,3657,4785,78.719,1049.96,1128.68,3412.8,-451,4648,1587.81,98.389
28/10/2019 22:00,34,1010,3313,4323,133.818,-100000,-100000,2734.22,0,4205,1845.07,-374.293
28/10/2019 23:00,28,872,2935,3807,217.303,1543.66,1760.96,2695.77,-702,3811,1837.19,-19.957
29/10/2019 00:00,28,729,2898,3627,158.386,1439.88,1598.27,2312.3,0,3651,1870.07,-531.371
29/10/2019 01:00,25.39,658,2735,3393,100.269,1083.86,1184.13,2186.38,0,3438,1917.59,-665.969
29/10/2019 02:00,23.58,627,2587,3214,140.066,1049.86,-100000,2112.21,0,3285,1936.01,-763.22
29/10/2019 03:00,19.01,680,2563,3243,204.016,1487.41,1691.43,1765.6,0,3243,1989.72,-512.317
29/10/2019 04:00,19.01,682,2545,3227,213.161,1633.33,-100000,1701.4,0,3227,2085.34,-559.735
29/10/2019 05:00,20.8,656,2570,3226,215.156,1580.03,1795.19,1949.55,0,3260,2122.3,-811.852
29/10/2019 06:00,28.41,767,2761,-100000,248.182,1686.9,1935.08,1878.92,0,2761,2225.03,-1342.95
29/10/2019 07:00,50.86,943,3229,4172,120.956,1045.26,1166.22,2776.83,0,4172,2272.93,-877.757
29/10/2019 08:00,51.23,1089,3686,-100000,246.302,1739.53,-100000,3069.28,-431,4775,0,2136.72
29/10/2019 09:00,49.3,1159,4014,5173,272.97,1550.11,1823.08,3116.03,0,4014,2316.72,-1418.75
29/10/2019 10:00,49.2,1201,4132,5333,313.578,1894.17,2207.75,3024.79,-254,5333,2346.15,216.064
29/10/2019 11:00,44.16,1188,4140,5328,201.013,1526.5,1727.51,2957.93,-609,5328,2437.87,541.198
29/10/2019 12:00,44.94,1190,4150,5340,264.228,1772.95,2037.18,3177.23,-407,5340,2533.42,36.353
29/10/2019 13:00,39,1173,4179,5352,369.742,2114.54,2484.28,3214.37,0,5352,2499.01,-361.379
29/10/2019 14:00,40.44,1153,4085,5238,343.114,1896.03,-100000,3151.9,0,5238,2519.54,-433.438
29/10/2019 15:00,40,1179,4072,5251,299.825,1880.8,2180.62,3269.84,0,5251,2348.46,-367.3
29/10/2019 16:00,60.11,1237,4168,-100000,350.789,2061.66,2412.45,3358.72,0,5405,0,2046.28
29/10/2019 17:00,67.06,1219,4495,5714,255.595,1631.17,-100000,3555.45,-385,5901,2368.11,362.441
29/10/2019 18:00,61.15,1448,4760,-100000,273.651,1667.25,1940.9,3562.71,-449,6208,0,3094.29
29/10/2019 19:00,51.25,1329,4560,5889,129.007,1139.88,1268.89,3585.03,-349,5889,0,2652.97
29/10/2019 20:00,38.96,1196,4298,5494,320.556,1919.93,2240.49,3220.16,0,5532,2443.39,-131.546
29/10/2019 21:00,29,1148,4021,-100000,105.198,1037.18,1142.38,3028.97,0,5169,2494.87,-354.84
29/10/2019 22:00,24.62,1028,3694,4722,111.658,995.58,1107.24,2607.15,0,4722,2447.53,-332.688
29/10/2019 23:00,26.81,889,3380,4269,125.656,1153.6,-100000,1543.51,-500,4229,2671.74,513.756
30/10/2019 00:00,13.3,696,3136,3832,442.114,2217.47,2659.58,1546.93,0,3816,2637.88,-368.804
30/10/2019 01:00,21.81,642,2894,3536,124.248,1001.12,1125.37,984.989,0,3536,2636.42,-85.412
30/10/2019 02:00,5.2,632,2662,3294,397.861,2207.82,2605.68,901.489,0,3349,2626.4,-178.893
30/10/2019 03:00,5.1,624,2641,-100000,113.748,1046.42,1160.17,860.089,0,3257,2672.12,-275.208
30/10/2019 04:00,0,611,2600,3211,344.146,1886.29,2230.44,860.089,0,3213,2740.22,-387.305
30/10/2019 05:00,12.68,629,2646,3275,471.59,2313.04,2784.63,859.129,0,3282,0,2422.87
30/10/2019 06:00,26.01,714,2793,3507,97.788,1031.66,1129.45,864.309,0,2793,0,1928.69
30/10/2019 07:00,35,899,3280,4179,360.934,2003.77,2364.7,1609.45,0,4163,2901.67,-348.125
30/10/2019 08:00,47.48,1107,3666,4773,445.79,1923.7,2369.49,2125.23,0,4708,2999.58,-416.806
30/10/2019 09:00,42.28,1134,3990,5124,102.888,1048.1,1150.99,2185.66,-54,5140,3012.2,-3.863
30/10/2019 10:00,41.57,1167,4110,5277,604.771,2441.76,-100000,2339.22,-633,5277,3092.64,478.14
30/10/2019 11:00,36.3,1104,4111,5215,635.257,2434.02,3069.28,2313.69,-517,5264,3139.31,327.999
30/10/2019 12:00,36.24,1091,4106,5197,371.225,1038.26,-100000,1836.79,0,5233,3236.75,159.461
30/10/2019 13:00,38.73,1042,4076,5118,551.213,1994.79,2546,2165.43,-337,5187,3143.93,214.646
30/10/2019 14:00,42.28,1077,3975,5052,398.29,1857,2255.29,1995.89,-489,5052,3088.17,456.939
30/10/2019 15:00,42.28,1096,3958,5054,166.027,-100000,-100000,2037.39,-65,5054,2992.41,89.198
30/10/2019 16:00,42.28,1141,4061,5202,152.029,-100000,-100000,2043.07,-440,5174,2918.02,652.913
30/10/2019 17:00,42.28,1304,4329,5633,507.839,2045.11,2552.95,2407.48,-50,5633,3071.69,203.829
30/10/2019 18:00,42.28,1392,4650,6042,567.461,2045.42,-100000,2262.97,69,4750,0,2418.03
30/10/2019 19:00,42.28,1246,4587,5833,488.36,1990.27,2478.63,2293.62,202,5867,2773.65,597.729
30/10/2019 20:00,42.28,1163,4363,5526,633.253,1840.6,2473.85,2209.09,-44,5545,2675.24,704.668
30/10/2019 21:00,39.12,1085,4102,5187,528.193,1853,2381.19,2076.3,-90,5065,2589.37,489.333
30/10/2019 22:00,32.2,942,3739,-100000,568.617,1798.59,2367.21,1985.94,-274,4599,2307.59,579.475
30/10/2019 23:00,33.66,839,3426,4265,552.772,1621.05,2173.82,1915.79,-405,4147,2350.47,285.742
31/10/2019 00:00,33.49,690,3124,3814,556.067,1396.58,-100000,1636.63,-361,3773,2152.05,345.316
31/10/2019 01:00,33.15,642,2867,3509,462.443,1459.7,1922.14,1621.37,-410,3509,2068.65,228.981
31/10/2019 02:00,31.79,632,2711,3343,574.855,1321.65,-100000,1619.43,-448,3343,1902.22,269.348
31/10/2019 03:00,30.86,616,2617,3233,436.672,1249.2,1685.87,1647.03,-432,3233,1752.69,265.276
31/10/2019 04:00,33.37,613,2599,3212,481.629,978.01,1459.64,1646.8,-347,3212,1627.58,284.62
31/10/2019 05:00,37.04,636,2621,3257,514.86,821.02,1335.88,1704.28,-276,3257,1536.26,292.457
31/10/2019 06:00,41.79,701,2788,-100000,506.903,930.55,1437.45,2159.36,-215,3514,1526.61,43.025
31/10/2019 07:00,41.37,925,3264,4189,380.493,1019.05,1399.54,2330.69,-273,3262,1528.32,-324.014
31/10/2019 08:00,48,1042,3647,4689,388.214,756.92,-100000,3946.52,-136,4689,1363.21,-484.73
31/10/2019 09:00,48.87,1150,3985,5135,379.96,1011.61,1391.57,3718.79,178,5135,1294.54,-56.327
31/10/2019 10:00,45.98,1167,4062,5229,294.679,640.31,934.989,3596.57,0,5229,1283.87,348.561
31/10/2019 11:00,47,1153,4119,5272,328.785,734.07,1062.85,3569.1,0,5272,1230.93,471.971
31/10/2019 12:00,45.95,1127,4146,5273,401.431,874.88,1276.31,4068.02,0,5273,1290.35,-85.365
31/10/2019 13:00,45.95,1099,4042,5141,202.15,539.21,741.36,3192.19,354,4177,1363.68,-732.87
31/10/2019 14:00,49.1,1103,3943,5046,350.914,804.25,-100000,3593.57,0,4069,1389.81,-914.374
31/10/2019 15:00,53,1112,3927,5039,169.699,511.07,680.769,3568.36,0,4090,1313.24,-791.596
31/10/2019 16:00,59.27,1134,4000,5134,208.182,858.32,1066.5,4197.34,169,5257,1206.23,-315.566
31/10/2019 17:00,70.49,1248,4280,-100000,235.657,630.04,865.697,4302.96,385,5638,1239.94,-289.898
31/10/2019 18:00,65,1306,4700,6006,390.506,953.2,1343.71,4127.59,0,4507,1472.79,-1093.38
31/10/2019 19:00,55.85,1276,4541,-100000,463.634,1139.87,1603.5,4309.8,327,5574,1400.11,-462.905
31/10/2019 20:00,44.43,1182,4091,5273,265.535,1173.45,1438.98,3677.74,0,4091,1529.05,-1115.78
31/10/2019 21:00,41.11,1070,4067,5137,218.47,1319.84,1538.31,3658.98,0,3930,1524.16,-1253.14
31/10/2019 22:00,38.29,979,3641,4620,166.465,1015.6,1182.06,3153.13,15,3641,1648.32,-1175.45
31/10/2019 23:00,35.44,831,-100000,-100000,169.965,1177.05,1347.02,2989.96,228,4213,1305.68,-310.642
01/11/2019 00:00,33.57,693,3101,3794,361.538,1426.14,1787.68,2675.23,-57,3874,1383.87,-128.096
01/11/2019 01:00,28.97,647,2900,3547,175.599,1033.75,1209.35,2443.6,-70,2874,1366.12,-865.722
01/11/2019 02:00,27.19,710,2717,3427,167.589,1335.33,1502.92,2414.46,-107,3359,1189.24,-137.701
01/11/2019 03:00,26.15,607,2623,3230,166.157,1104.76,-100000,2369.78,-116,3309,1368.11,-312.887
01/11/2019 04:00,26.13,606,2594,3200,586.089,1452.57,-100000,2316.57,-95,3272,1361.76,-311.328
01/11/2019 05:00,28.3,612,2605,3217,594.91,1661.41,2256.32,2353.73,-168,3217,1135.39,-104.114
01/11/2019 06:00,33.87,682,2781,3463,235.334,-100000,-100000,2598.53,-97,2781,1268.71,-989.241
01/11/2019 07:00,38.14,864,3236,4100,338.938,1137.54,1476.48,2903.03,165,4101,1044.14,-11.172
01/11/2019 08:00,64.78,1102,-100000,-100000,151.643,1287.4,-100000,3922.43,394,4694,1262.03,-884.454
01/11/2019 09:00,70.49,1164,-100000,-100000,104.886,826.19,931.076,4091.68,0,5086,814.524,179.797
01/11/2019 10:00,70.49,1181,-100000,-100000,355.111,1549.26,1904.37,4070.61,0,5222,882.643,268.749
01/11/2019 11:00,70.48,1212,4034,5246,291.898,1233.29,1525.19,4245.17,0,5201,1316.75,-360.921
01/11/2019 12:00,70.49,1210,4017,5227,492.292,1632.8,-100000,4231.96,0,5202,1371.15,-401.111
01/11/2019 13:00,66,1121,-100000,-100000,343.925,1492.33,1836.26,4053.81,0,5240,1039.53,146.666
01/11/2019 14:00,56.79,1107,4069,5176,354.065,1513.46,1867.53,3938.51,0,5119,1209.63,-29.141
01/11/2019 15:00,51.25,1060,-100000,-100000,368.97,1488,1856.97,3934.55,0,4001,1555.48,-1489.03
01/11/2019 16:00,55,1101,4089,5190,373.845,1853.51,2227.35,3964.73,0,5276,1506.43,-195.154
01/11/2019 17:00,64.09,1152,4393,5545,489.204,1346.99,1836.19,4217.87,0,5726,1686.97,-178.842
01/11/2019 18:00,55.53,1347,4572,5919,199.523,2089.94,-100000,4187.82,15,4572,2222.82,-1853.64
01/11/2019 19:00,45,1249,4391,5640,482.293,1218.38,1700.67,4016.38,15,4391,2284.62,-1924.99
01/11/2019 20:00,35.31,1122,4227,5349,536.053,2332.35,2868.4,3858.78,0,5286,2299.19,-871.966
01/11/2019 21:00,35,1066,3883,4949,365.551,2465.53,-100000,3780.58,0,3883,2544.65,-2442.23
01/11/2019 22:00,28.24,947,3598,4545,512.796,927.5,1440.3,3285.24,0,3536,2556.06,-2305.3
01/11/2019 23:00,46.24,816,3302,4118,569.71,2352.8,2922.51,2411.38,-133,3302,2030.86,-1007.24
02/11/2019 00:00,37.84,764,3180,3944,455.205,773.5,1228.7,2162.45,0,3898,0,1735.55
02/11/2019 01:00,27.56,624,2835,3459,180.68,1038,1218.68,2076.81,259,3529,1601.01,-407.815
02/11/2019 02:00,26.4,586,2669,3255,496.89,2353.68,2850.57,1624.62,0,3374,1318.17,431.212
02/11/2019 03:00,22,566,2589,3155,303.151,1017.76,1320.91,1944.12,700,3180,1149.99,-614.107
02/11/2019 04:00,23.09,576,2529,3105,370.369,2346.82,2717.19,1134.04,422,2529,879.432,93.529
02/11/2019 05:00,26.19,558,2544,3102,490.927,2449.62,2940.55,1347.08,429,3086,1633.71,-323.785
02/11/2019 06:00,33.23,589,2599,3188,781.642,2421.58,-100000,1928.05,-150,2563,1699.81,-914.853
02/11/2019 07:00,34.01,706,2784,3490,314.646,2649.3,-100000,2049.9,-405,2784,0,1139.1
02/11/2019 08:00,38.2,845,3046,3891,237.712,497.53,735.242,2532.18,-377,3874,0,1718.82
02/11/2019 09:00,43.44,943,3369,4312,44.568,1945.81,-100000,2769.46,-292,3369,2009.45,-1117.91
02/11/2019 10:00,42.84,1023,3603,4626,255.986,1190.88,1446.87,2760.1,-47,3603,0,889.901
02/11/2019 11:00,44.7,982,3707,4689,148.14,2683.95,-100000,2775.9,-189,3707,2251.73,-1131.63
02/11/2019 12:00,45.38,969,3573,4542,62.948,2220.33,2283.28,2768.23,-173,3731,0,1135.77
02/11/2019 13:00,41.83,1038,3715,4753,846.656,1823.29,2669.95,2758.29,-327,4753,0,2321.71
02/11/2019 14:00,40.34,982,3592,4574,122.021,2504.82,-100000,2724.04,0,3592,2372.22,-1504.25
02/11/2019 15:00,35.7,838,3544,4382,623.273,859.69,-100000,2574.14,-146,3544,2350.26,-1234.4
02/11/2019 16:00,48,1004,3572,4576,829.788,1129.82,1959.61,3010.74,-76,3572,2275.55,-1638.29
02/11/2019 17:00,71.41,952,3380,4332,432.493,2473.37,2905.86,3123.38,-61,3853,2224.5,-1433.88
02/11/2019 18:00,61.83,1029,3563,4592,49.888,2182.86,-100000,2828.43,314,5358,2083.04,132.528
02/11/2019 19:00,47.84,1140,3928,5068,309.944,2537.59,-100000,2779.18,373,5068,1966.93,-51.105
02/11/2019 20:00,44.17,956,3639,4595,66.659,1698.66,1765.32,3094.15,168,4688,1839.35,-413.499
02/11/2019 21:00,43.91,967,3408,4375,798.05,1078,1876.05,2832.27,15,3408,0,560.731
02/11/2019 22:00,38.2,821,3094,3915,166.274,1676.31,1842.58,2757.46,-242,3150,0,634.541
02/11/2019 23:00,45.09,771,2991,3762,42.65,1250.65,1293.3,2540.39,-265,2991,1488.17,-772.559
03/11/2019 00:00,45,660,2938,3598,80.248,1244.5,-100000,2499.98,0,2938,1428.79,-990.772
03/11/2019 01:00,35.54,582,2737,3319,418.209,2184.36,2602.57,2306.36,-192,3319,1350.35,-145.71
03/11/2019 02:00,29.31,595,2551,3146,611.477,2147.62,2759.1,2253.47,-157,3123,1284.6,-258.066
03/11/2019 03:00,26.35,581,2431,3012,334.047,2054.83,2388.88,2140.46,-211,3057,1113.98,13.562
03/11/2019 04:00,26.35,603,2417,3020,26.188,902.48,928.668,1902.18,-133,3020,1059.97,190.853
03/11/2019 05:00,27.86,535,2390,2925,107.505,1291.38,1398.89,1939.13,-98,2950,1112.31,-3.44
03/11/2019 06:00,32.46,572,2408,2980,31.549,728.67,760.219,2107.11,-242,3025,1004.26,155.636
03/11/2019 07:00,26.89,644,2539,3183,20.399,760.78,781.179,2147.66,-15,2539,741.787,-335.446
03/11/2019 08:00,33.33,711,2670,3381,14.369,812.38,826.749,2296.99,199,3596,992.171,107.84
03/11/2019 09:00,38.69,822,2960,3782,260.916,1383.28,1644.2,3068.94,127,3805,792.428,-183.366
03/11/2019 10:00,42.23,868,3185,4053,92.137,1200.72,1292.86,3297.85,88,4126,991.026,-250.875
03/11/2019 11:00,44.38,943,3318,4261,75.839,1145.32,1221.16,3080.57,104,4315,1247.08,-116.657
03/11/2019 12:00,48.54,939,3417,4356,113.95,1164.66,1278.61,3309.5,0,4403,0,1093.5
03/11/2019 13:00,49,974,3458,4432,58.63,899.91,958.54,3368.33,0,4453,1157.2,-72.53
03/11/2019 14:00,46.79,905,3413,4318,64.55,860.9,-100000,3645.44,166,4389,837.288,-259.727
03/11/2019 15:00,44.62,980,3345,4325,24.291,609.72,634.011,3589.82,234,4325,758.458,-257.277
03/11/2019 16:00,55,951,3407,4358,121.688,735.96,857.648,3743.41,505,4497,519.555,-270.963
03/11/2019 17:00,82,1157,3752,4909,5.61,470.27,475.88,4172.67,538,4982,0,271.331
03/11/2019 18:00,75,1223,4050,5273,93.888,360.54,454.428,4402.8,0,5265,497.26,364.941
03/11/2019 19:00,55,1130,3895,5025,103.686,496.47,-100000,4041.87,282,5025,0,701.131
03/11/2019 20:00,48.71,1035,3725,4760,15.249,713.11,728.359,3723.45,396,4760,442.512,198.04
03/11/2019 21:00,48.88,979,3506,4485,37.736,540.3,578.036,3524.95,709,4485,641.548,-390.497
03/11/2019 22:00,43.41,895,3209,4104,18.758,671.44,-100000,3098.56,615,4048,498.175,-163.733
03/11/2019 23:00,40.77,764,2986,3750,78.058,463.11,-100000,3078.93,598,3819,525.337,-383.267
04/11/2019 00:00,44.14,652,2689,3341,92.728,299.16,391.888,2976.11,285,3568,591.472,-284.581
04/11/2019 01:00,41.19,622,2808,3430,46.372,438.03,-100000,2857.53,15,3430,420.856,136.615
04/11/2019 02:00,38.62,599,2434,3033,118.868,183.9,302.768,2661.86,-69,3283,387.585,302.556
04/11/2019 03:00,31.64,601,2504,3105,153.122,409.5,562.622,2612.34,35,2584,261.073,-324.412
04/11/2019 04:00,30,606,2580,3186,105.364,539.23,644.594,2258.5,193,3186,415.133,319.365
04/11/2019 05:00,37.26,611,2610,3221,197.576,369.71,567.286,2526.72,224,3221,602.369,-132.088
04/11/2019 06:00,46.98,668,2466,3134,211.452,227.5,438.952,2905.05,132,2805,504.96,-737.009
04/11/2019 07:00,47.54,942,3352,4294,256.319,292.6,548.919,3094.07,340,3352,662.681,-744.75
04/11/2019 08:00,49.9,984,3803,4787,136.876,273.08,-100000,3526.28,659,3836,691.708,-1040.99
04/11/2019 09:00,47.55,1061,3070,4131,316.95,636.7,953.65,3360.64,888,3938,746.908,-1057.55
04/11/2019 10:00,46.67,1211,4029,5240,298.154,560.13,-100000,3527.79,294,5209,1180.19,207.016
04/11/2019 11:00,44.93,1206,4035,5241,503.443,1145.1,1648.54,3811.76,481,5241,1162.76,-214.518
04/11/2019 12:00,45.9,1104,3522,4626,261.272,589.89,851.162,4085.34,243,5256,1372.3,-444.641
04/11/2019 13:00,43.56,1113,4056,5169,368.363,1020.21,-100000,3987.7,-206,4079,1692.82,-1395.52
04/11/2019 14:00,45,1108,3995,5103,737.736,1756,2493.74,4098.7,-360,4021,2016.24,-1733.94
04/11/2019 15:00,44.28,1098,3501,4599,522.2,1545.48,2067.68,4393.33,-487,5236,2051.59,-721.923
04/11/2019 16:00,50,1112,3561,4673,602.463,1705.28,-100000,3806.38,0,4137,2116.7,-1786.08
04/11/2019 17:00,58.82,1243,3814,5057,535.08,1715.24,2250.32,4343.88,-500,4493,2366.93,-1717.81
04/11/2019 18:00,52.62,1437,4685,6122,359.969,999.48,1359.45,4351,-452,4685,2503.12,-1717.12
04/11/2019 19:00,50,1263,4468,5731,481.443,1746.49,-100000,3883.89,-363,5777,2533.34,-277.226
04/11/2019 20:00,37,1125,3776,4901,237.803,1341.8,1579.6,4029.92,0,4209,2673.36,-2494.28
04/11/2019 21:00,35,1146,3975,5121,645.12,1932.44,2577.56,3222.63,0,3975,2656.63,-1904.26
04/11/2019 22:00,29,1015,3613,4628,632.231,1963.6,2595.83,2465.65,0,3613,2571.05,-1423.69
04/11/2019 23:00,28.89,858,3359,4217,623.274,1983.8,2607.07,2003.81,-599,3359,2528.19,-573.999
05/11/2019 00:00,27.79,726,3110,3836,543.709,2032.5,2576.21,1534.5,0,3772,2579.8,-342.305
05/11/2019 01:00,26.54,596,2906,3502,508.545,2022.97,-100000,1311.5,0,3533,0,2221.5
05/11/2019 02:00,26.23,629,2722,3351,419.841,1939.33,2359.17,1470.29,0,3333,2502.02,-639.314
05/11/2019 03:00,25.07,624,2647,3271,128.85,693.83,-100000,1179.9,0,3235,0,2055.1
05/11/2019 04:00,15,639,2633,3272,388.022,1880.44,2268.46,1387.69,0,3272,2343.1,-458.785
05/11/2019 05:00,28,637,2613,3250,371.192,-100000,-100000,1552.42,0,3207,2230.8,-576.217
05/11/2019 06:00,30.62,670,2809,3479,346.224,1841.93,2188.15,2149.22,0,3541,2035.67,-643.892
05/11/2019 07:00,38.9,894,3411,4305,298.02,1774.17,2072.19,2765.37,0,4355,1985.16,-395.528
05/11/2019 08:00,42.48,1051,3660,4711,50,453.24,-100000,4087.27,-483,4982,1784.17,-406.434
05/11/2019 09:00,48.94,1153,3968,5121,207.277,1239.54,-100000,4276.67,-200,5119,1629.19,-586.866
05/11/2019 10:00,48.45,1184,4062,5246,190.09,1133.17,1323.26,4417.5,-15,5253,1466.26,-615.757
05/11/2019 11:00,47.41,1206,4058,5264,172.948,1152.81,1325.76,4371.84,164,5264,0,728.161
05/11/2019 12:00,50.43,1184,4027,5211,139.067,882.52,-100000,4425.51,160,5211,0,625.491
05/11/2019 13:00,51.15,1171,4067,5238,141.163,872.57,1013.73,4693.9,228,5265,1111.72,-768.616
05/11/2019 14:00,52.15,1144,4030,5174,107.801,773.98,881.781,4477.49,0,5174,1024.83,-328.318
05/11/2019 15:00,53.74,1165,4105,5270,143.918,586.02,729.938,4175.64,67,5248,638.673,366.688
05/11/2019 16:00,65.39,1219,4220,5439,82.945,665.75,748.695,4605.69,587,5432,770.329,-531.018
05/11/2019 17:00,92.34,1348,4354,5702,48.469,535.39,583.859,4836,787,5968,571.439,-226.438
05/11/2019 18:00,102.99,1356,4705,6061,41.45,384.59,-100000,4860.06,0,6140,547.967,731.974
05/11/2019 19:00,72,1256,4493,5749,28.68,290.16,318.84,4856,0,5772,424.708,491.292
05/11/2019 20:00,64.32,1287,4243,5530,30.91,198.18,229.09,4745.76,0,5436,306.693,383.548
05/11/2019 21:00,85,1098,4031,5129,38.55,193.07,231.62,4459.7,0,5129,200.245,469.056
05/11/2019 22:00,51.65,938,3666,4604,15.289,150.62,165.909,3892.4,446,4604,140.07,125.531
05/11/2019 23:00,49.71,783,3377,4160,5.321,85.42,90.741,3510.76,980,4160,175.721,-506.479
06/11/2019 00:00,40.89,737,3110,3847,19.879,158.79,178.669,3006.82,0,3810,155.319,647.862
06/11/2019 01:00,37.07,673,2906,3579,9.708,-100000,-100000,2627.78,960,3585,150.931,-153.71
06/11/2019 02:00,40.18,611,2722,3333,13.999,153.47,167.469,2607.86,398,3399,137.602,255.539
06/11/2019 03:00,38.89,606,2647,3253,3.859,83.31,-100000,2502.65,280,3299,158.955,357.396
06/11/2019 04:00,40.82,601,2633,3234,4.38,87.48,-100000,2609.23,624,2633,170.271,-770.5
06/11/2019 05:00,49,657,2613,3270,34.867,277.66,312.527,2749.71,36,3261,150.875,324.416
06/11/2019 06:00,59.89,737,2809,3546,12.479,117.02,129.499,3006.87,133,3545,129.153,275.978
06/11/2019 07:00,62.22,897,3411,4308,6.169,105,111.169,3227.82,882,3411,198.81,-897.629
